uuid,relation_uuid,orig_id,relation_orig_id,h_1,h_2,lon_1,lon_2,lat_1,lat_2,distance_meters,source,relation_id
7013734e-80c6-4bca-8448-e061594f5b5c,73054623-cab6-455d-91fb-8e340e71dbcf,573600180277014,628104271479617,271.24,273.18,-77.035723778311,-77.035694624217,38.898811808451,38.898934739825,13.879194879000922,Mapillary,7013734e-80c6-4bca-8448-e061594f5b5c__73054623-cab6-455d-91fb-8e340e71dbcf
5fb6fe0a-56ab-4a96-a87c-639a5483c60c,73054623-cab6-455d-91fb-8e340e71dbcf,502259934525816,628104271479617,265.75,273.18,-77.035725634672,-77.035694624217,38.898815485472,38.898934739825,13.50918497854047,Mapillary,5fb6fe0a-56ab-4a96-a87c-639a5483c60c__73054623-cab6-455d-91fb-8e340e71dbcf
2aad09be-7f31-460a-8e5e-09eca6255151,d8cea0bb-5be1-4ec5-94fd-b4fa73077f27,377274763679286,317447253323055,294.0,294.1,-77.032861675916,-77.032834423022,38.906187817533,38.9060741632,12.836505333856724,Mapillary,2aad09be-7f31-460a-8e5e-09eca6255151__d8cea0bb-5be1-4ec5-94fd-b4fa73077f27
08cccc6b-b4b5-4b8b-b2ee-9a8a2329ba71,3a5d225c-26b4-487d-acda-6ff5a7477a79,309120000824523,768589447190585,203.6,209.82,-77.034949608933,-77.035091435012,38.900595761184,38.900580711769,12.415768758324695,Mapillary,08cccc6b-b4b5-4b8b-b2ee-9a8a2329ba71__3a5d225c-26b4-487d-acda-6ff5a7477a79
96bfc264-b6b9-4194-b32a-185eedff4c72,ace8ed13-d720-4010-a482-f4e658c1ba9d,1223594638111139,1679779005558108,179.6,191.4,-77.023940728909,-77.024059615503,38.902653443855,38.902669433236,10.464242258925612,Mapillary,96bfc264-b6b9-4194-b32a-185eedff4c72__ace8ed13-d720-4010-a482-f4e658c1ba9d
a35a08ae-8ab8-40da-8628-4a037c156f37,ace8ed13-d720-4010-a482-f4e658c1ba9d,406120610375677,1679779005558108,178.5,191.4,-77.023930706157,-77.024059615503,38.902673013966,38.902669433236,11.189067468294697,Mapillary,a35a08ae-8ab8-40da-8628-4a037c156f37__ace8ed13-d720-4010-a482-f4e658c1ba9d
6bcf1c62-0d8f-4767-9f35-ae4132032666,88bc7f2f-c79c-4cfc-b319-e8ac80eb92b2,776647943244854,838598516749407,272.86,261.72,-77.036074946944,-77.036150914851,38.898818996166,38.898924410475,13.430237669769394,Mapillary,6bcf1c62-0d8f-4767-9f35-ae4132032666__88bc7f2f-c79c-4cfc-b319-e8ac80eb92b2
8d28addb-c94a-4dff-baf6-6d0e94c08c43,b5ec5521-5ad5-4d05-bfe6-b98272b0c122,459478138485078,498929884585089,355.86,18.63,-77.034814981157,-77.034929057428,38.901004054558,38.90093108211,12.788515147984377,Mapillary,8d28addb-c94a-4dff-baf6-6d0e94c08c43__b5ec5521-5ad5-4d05-bfe6-b98272b0c122
5f45a456-3944-427f-8aef-817f27559954,da46482c-cd94-4aec-8329-14c69908a3ad,156342266499564,151626633592270,209.58,176.02,-77.034598905526,-77.034673606221,38.901369609557,38.901483191821,14.176575870862335,Mapillary,5f45a456-3944-427f-8aef-817f27559954__da46482c-cd94-4aec-8329-14c69908a3ad
bd347e65-325e-4024-9808-6d5d5962502a,da46482c-cd94-4aec-8329-14c69908a3ad,962868411190078,151626633592270,211.88,176.02,-77.034578292905,-77.034673606221,38.901407943048,38.901483191821,11.753296935200211,Mapillary,bd347e65-325e-4024-9808-6d5d5962502a__da46482c-cd94-4aec-8329-14c69908a3ad
