uuid,relation_uuid,orig_id,relation_orig_id,h_1,h_2,lon_1,lon_2,lat_1,lat_2,distance_meters,source,relation_id
446ca6d0-7f71-47b5-afa0-ed1860bc78f8,d024539b-8f04-4af3-9445-7aed855c9efd,1597797870414379,1145426182605000,228.86077845181,236.69034640038,13.402904315863,13.402842196643,52.51660692147,52.51665890221,7.1564039646446735,Mapillary,446ca6d0-7f71-47b5-afa0-ed1860bc78f8__d024539b-8f04-4af3-9445-7aed855c9efd
1fab5700-74fb-43e1-96be-edf6bcf369d8,d024539b-8f04-4af3-9445-7aed855c9efd,4616856548358747,1145426182605000,230.44743830011,236.69034640038,13.402968990132,13.402842196643,52.516640690362,52.51665890221,8.840415581378261,Mapillary,1fab5700-74fb-43e1-96be-edf6bcf369d8__d024539b-8f04-4af3-9445-7aed855c9efd
2525190b-bc4e-48ce-98a8-aeec11e66486,7a2c42e4-f72d-4908-819b-37ee3f3a28eb,483729659389521,321996155989491,329.1149545381,336.03854591736,13.400795384469,13.400891288707,52.514669369108,52.514718285951,8.484238929619297,Mapillary,2525190b-bc4e-48ce-98a8-aeec11e66486__7a2c42e4-f72d-4908-819b-37ee3f3a28eb
ab7691aa-b21d-49c2-a412-1e0ffc94fe8a,cf77e548-1bb2-482a-8221-a0f17b722aae,838994183681950,811534826436556,264.62361708889,262.11197243269,13.399055600756,13.399049952472,52.517805962645,52.517726137689,8.888697916281755,Mapillary,ab7691aa-b21d-49c2-a412-1e0ffc94fe8a__cf77e548-1bb2-482a-8221-a0f17b722aae
05f8a16c-2196-4dfc-aa0e-1d8831ad2d53,cf77e548-1bb2-482a-8221-a0f17b722aae,521329088883769,811534826436556,258.71087015244,262.11197243269,13.398999128388,13.399049952472,52.517799670627,52.517726137689,8.877880399968998,Mapillary,05f8a16c-2196-4dfc-aa0e-1d8831ad2d53__cf77e548-1bb2-482a-8221-a0f17b722aae
26ea6ef6-efbc-44f0-ae3c-b3442b6b6d61,f5f8e742-8b38-444b-85db-52bf9447e5c9,783610345639890,4392348190798092,355.50861732774,342.26284990119,13.388538886392,13.388668973891,52.518522040255,52.518514696851,8.866041998655218,Mapillary,26ea6ef6-efbc-44f0-ae3c-b3442b6b6d61__f5f8e742-8b38-444b-85db-52bf9447e5c9
2a532b17-6be0-45ed-aeb3-c051f6959ecc,f5f8e742-8b38-444b-85db-52bf9447e5c9,1704514979755258,4392348190798092,347.51113462762,342.26284990119,13.388546150862,13.388668973891,52.518500202915,52.518514696851,8.489853401009103,Mapillary,2a532b17-6be0-45ed-aeb3-c051f6959ecc__f5f8e742-8b38-444b-85db-52bf9447e5c9
a21d77a4-7b17-43f1-a54c-ec619d0ffab2,f5f8e742-8b38-444b-85db-52bf9447e5c9,506588403709473,4392348190798092,355.33092091711,342.26284990119,13.388570750725,13.388668973891,52.518465804877,52.518514696851,8.603403230604643,Mapillary,a21d77a4-7b17-43f1-a54c-ec619d0ffab2__f5f8e742-8b38-444b-85db-52bf9447e5c9
34cd89fb-f1f4-422d-8c32-334e4515aaa2,64f5d83c-2aa3-4f68-91d2-7908092a3fb2,225770492685133,995344527536577,355.17981504425,357.2218305119,13.38859513831,13.388500294161,52.518594677115,52.518532601575,9.440326264512809,Mapillary,34cd89fb-f1f4-422d-8c32-334e4515aaa2__64f5d83c-2aa3-4f68-91d2-7908092a3fb2
cb2fbf40-b268-4d8e-9bf3-a71861a05603,d2075749-76f4-4ee6-aaca-d6be9630d58a,180237400649267,3952120824840946,0.0,351.23183690231,13.388994398267,13.389110131653,52.515537183814,52.515569264835,8.627525537851493,Mapillary,cb2fbf40-b268-4d8e-9bf3-a71861a05603__d2075749-76f4-4ee6-aaca-d6be9630d58a
2525190b-bc4e-48ce-98a8-aeec11e66486,f5799c13-56a3-4d52-a721-49e31fcfceab,483729659389521,301569724959300,329.1149545381,332.62880896003,13.400795384469,13.400878080135,52.514669369108,52.514734259347,9.144084668714198,Mapillary,2525190b-bc4e-48ce-98a8-aeec11e66486__f5799c13-56a3-4d52-a721-49e31fcfceab
7a924d3b-e938-4ab5-94a0-e43ddc2d39be,c17f18e9-5b71-4e5f-9e18-7258b5dd627e,1785223518327061,477255880202624,0.0,351.71427429424,13.388775388082,13.388896324107,52.516974241238,52.517013631962,9.30415556293343,Mapillary,7a924d3b-e938-4ab5-94a0-e43ddc2d39be__c17f18e9-5b71-4e5f-9e18-7258b5dd627e
0e58b8a6-df7e-4b79-8bd5-9cf5df45804b,7ed7c318-379d-4320-a68f-cbb0bf83f339,281547643707747,4002113403210061,325.61708615587,325.76968033022,13.400971619489,13.401050463647,52.514319097354,52.514375268095,8.227059293697838,Mapillary,0e58b8a6-df7e-4b79-8bd5-9cf5df45804b__7ed7c318-379d-4320-a68f-cbb0bf83f339
259b9b6a-ce67-4fb0-927b-75e649eff428,7ed7c318-379d-4320-a68f-cbb0bf83f339,156371353146483,4002113403210061,331.65789968951,325.76968033022,13.401115993978,13.401050463647,52.514452290762,52.514375268095,9.65417720337559,Mapillary,259b9b6a-ce67-4fb0-927b-75e649eff428__7ed7c318-379d-4320-a68f-cbb0bf83f339
7eb31fe4-ef76-404e-bd53-112352a6768a,7ed7c318-379d-4320-a68f-cbb0bf83f339,164971848870330,4002113403210061,326.85721051789,325.76968033022,13.401179336834,13.401050463647,52.514374994889,52.514375268095,8.746770900882082,Mapillary,7eb31fe4-ef76-404e-bd53-112352a6768a__7ed7c318-379d-4320-a68f-cbb0bf83f339
7a5dfc4e-aa4e-42c3-8889-89b7cbb491f4,7ed7c318-379d-4320-a68f-cbb0bf83f339,543580966822289,4002113403210061,324.2970976685,325.76968033022,13.401148084167,13.401050463647,52.51441249132,52.514375268095,7.813219173135039,Mapillary,7a5dfc4e-aa4e-42c3-8889-89b7cbb491f4__7ed7c318-379d-4320-a68f-cbb0bf83f339
7f8783dc-f86a-4014-ab9f-ac6a442e629f,d23c579a-e144-466b-9e93-47677c069bd4,320038596333761,306718424413545,0.0,348.53301564608,13.389186467441,13.389290892665,52.514617746237,52.514660439695,8.531693939410744,Mapillary,7f8783dc-f86a-4014-ab9f-ac6a442e629f__d23c579a-e144-466b-9e93-47677c069bd4
